frame,view,track_id,x,y,w,h
348,View_001,5,659.3,221.6,32.5,90.7
348,View_001,68,371.3,221.8,35.8,92.0
348,View_001,64,364.4,179.4,24.8,69.1
348,View_001,22,464.8,183.0,34.2,90.8
348,View_001,78,439.0,168.3,22.5,73.1
349,View_001,9,692.9,225.9,28.4,85.3
349,View_001,5,663.3,221.4,32.8,91.8
349,View_001,68,375.8,224.4,35.5,91.6
349,View_001,64,370.4,178.5,24.7,69.4
349,View_001,22,469.3,183.7,34.6,91.3
349,View_001,78,431.9,168.3,21.4,69.3
350,View_001,9,696.6,226.1,29.7,88.7
350,View_001,5,668.5,222.6,33.1,94.2
350,View_001,68,382.0,226.0,34.7,91.4
350,View_001,64,379.9,178.7,23.4,66.4
350,View_001,22,473.2,186.2,34.8,90.1
351,View_001,9,700.3,228.3,30.0,89.2
351,View_001,5,671.9,223.0,33.2,95.0
351,View_001,68,387.4,227.4,33.7,90.0
351,View_001,64,385.4,179.1,23.6,67.9
351,View_001,22,478.6,186.7,34.0,89.3
352,View_001,9,705.1,229.3,31.2,90.7
352,View_001,5,675.9,225.6,33.6,96.8
352,View_001,68,396.0,231.3,33.8,89.6
352,View_001,64,394.0,174.2,26.3,74.6
352,View_001,22,488.9,186.9,33.4,90.0
353,View_001,9,707.9,230.3,31.9,90.7
353,View_001,5,678.9,228.1,33.2,96.5
353,View_001,68,399.4,235.2,33.1,87.2
353,View_001,64,401.4,171.7,24.4,69.3
353,View_001,22,497.0,187.7,34.2,90.4
354,View_001,9,711.7,230.1,32.4,91.6
354,View_001,5,682.0,229.5,32.3,95.5
354,View_001,68,401.9,240.8,30.3,80.0
354,View_001,22,500.4,189.9,34.6,89.0
355,View_001,9,714.0,230.9,32.8,93.7
355,View_001,5,684.9,230.6,31.7,94.1
355,View_001,22,502.7,190.5,35.3,89.6
356,View_001,9,717.3,234.3,31.8,92.3
356,View_001,5,688.3,233.7,31.7,94.5
356,View_001,22,513.5,189.7,36.0,91.8
356,View_001,81,391.0,172.8,26.0,74.5
356,View_001,68,415.9,242.9,32.9,86.6
357,View_001,9,719.1,235.6,32.6,95.6
357,View_001,5,691.6,235.5,32.2,95.6
357,View_001,22,520.8,190.6,36.4,93.0
357,View_001,81,387.4,174.8,25.2,72.0
357,View_001,68,420.6,242.6,34.3,90.1
358,View_001,9,722.5,236.9,32.4,95.9
358,View_001,5,693.9,237.1,32.8,96.4
358,View_001,22,526.1,191.7,36.8,93.9
358,View_001,81,381.6,175.8,24.9,71.0
358,View_001,68,426.2,242.8,34.7,93.1
358,View_001,64,432.9,176.8,22.4,65.7
359,View_001,9,727.2,237.4,32.0,95.5
359,View_001,5,696.0,238.2,33.5,97.0
359,View_001,22,529.6,192.8,37.0,93.4
359,View_001,81,376.6,176.3,25.1,70.8
359,View_001,68,430.4,242.3,34.6,95.0
359,View_001,64,438.6,177.9,24.3,71.6
360,View_001,9,732.5,238.8,31.5,94.3
360,View_001,5,699.2,237.6,34.3,98.0
360,View_001,22,531.8,193.3,37.4,93.2
360,View_001,81,373.5,177.2,25.6,70.7
360,View_001,68,434.3,241.8,34.6,96.0
360,View_001,64,443.7,179.6,24.4,71.1
361,View_001,9,736.3,241.8,31.2,93.5
361,View_001,5,703.2,239.1,35.2,99.8
361,View_001,22,541.0,193.4,36.3,93.8
361,View_001,81,368.2,175.0,26.8,72.8
361,View_001,68,441.6,242.1,35.6,96.8
361,View_001,64,448.6,178.8,25.3,74.7
362,View_001,9,738.1,244.4,29.9,91.8
362,View_001,5,706.9,241.4,35.5,99.2
362,View_001,22,548.6,194.4,34.6,92.2
362,View_001,81,365.4,174.3,27.3,72.6
362,View_001,68,445.8,245.1,36.3,95.5
362,View_001,64,454.0,178.2,26.2,76.4
363,View_001,9,738.4,244.4,29.6,93.2
363,View_001,5,708.9,243.9,36.2,99.7
363,View_001,22,555.4,194.6,35.3,93.1
363,View_001,81,362.8,173.8,28.1,72.9
363,View_001,68,447.9,246.1,37.2,95.8
363,View_001,64,460.0,178.7,26.7,75.5
364,View_001,9,743.0,247.8,25.0,88.9
364,View_001,5,710.0,247.4,37.2,101.3
364,View_001,22,559.9,196.0,36.0,93.8
364,View_001,81,355.5,174.0,28.2,71.9
364,View_001,68,458.5,246.7,36.9,96.5
364,View_001,64,465.9,178.0,27.4,75.3
365,View_001,5,714.8,248.9,37.4,101.8
365,View_001,22,564.2,195.9,36.5,94.3
365,View_001,81,348.4,174.4,28.5,71.9
365,View_001,68,465.8,247.0,37.5,99.5
365,View_001,64,469.9,176.5,27.2,74.5
366,View_001,5,719.7,250.2,37.0,101.7
366,View_001,22,571.6,196.6,36.7,94.0
366,View_001,81,344.1,174.2,28.3,71.1
366,View_001,68,472.5,248.3,38.7,102.7
366,View_001,64,473.0,175.5,26.9,73.1
367,View_001,5,725.1,250.8,36.1,100.2
367,View_001,22,578.9,197.1,37.3,94.9
367,View_001,81,339.6,174.4,29.2,71.1
367,View_001,68,476.5,250.3,38.2,101.3
367,View_001,64,477.1,174.8,27.1,72.6
368,View_001,5,727.9,252.9,37.0,101.0
368,View_001,22,586.7,200.1,37.6,94.5
368,View_001,81,333.5,173.3,31.1,72.8
368,View_001,68,485.2,252.2,36.8,99.4
368,View_001,64,482.3,174.4,27.9,72.8
369,View_001,5,730.1,256.0,37.1,100.5
369,View_001,22,589.8,201.2,38.2,94.9
369,View_001,81,330.1,172.7,32.1,73.2
369,View_001,68,492.0,253.1,36.2,99.5
369,View_001,64,486.0,174.1,28.3,72.5
370,View_001,5,732.4,259.1,35.6,98.7
370,View_001,22,592.4,202.4,38.1,94.3
370,View_001,81,325.1,173.2,32.1,72.9
370,View_001,68,499.1,254.2,36.0,98.8
370,View_001,64,490.4,173.1,28.5,72.0
371,View_001,5,734.9,262.6,33.1,95.6
371,View_001,22,598.5,202.9,37.2,93.7
371,View_001,81,322.4,173.9,32.9,72.1
371,View_001,68,507.4,255.5,37.3,98.0
371,View_001,64,495.2,172.3,28.4,71.2
372,View_001,5,739.8,266.3,28.2,91.5
372,View_001,22,606.1,202.4,36.1,93.8
372,View_001,81,320.7,173.7,34.3,73.6
372,View_001,68,509.7,257.4,38.8,98.3
372,View_001,64,498.7,171.9,28.4,70.9
373,View_001,5,742.4,270.1,25.6,90.0
373,View_001,22,615.5,203.9,36.8,94.9
373,View_001,81,315.4,174.5,34.5,72.9
373,View_001,68,513.8,257.6,39.6,98.9
373,View_001,64,503.4,169.8,28.5,71.4
374,View_001,22,619.6,205.6,37.7,95.5
374,View_001,81,308.1,174.2,34.7,74.2
374,View_001,68,522.9,257.8,39.6,99.4
374,View_001,64,507.0,168.6,28.0,70.6
375,View_001,22,622.8,207.2,38.1,95.4
375,View_001,81,303.3,173.7,34.7,75.3
375,View_001,68,530.0,258.6,40.0,100.8
375,View_001,64,510.0,168.1,27.5,70.3
376,View_001,22,634.3,206.7,38.4,96.9
376,View_001,81,297.4,174.0,35.1,75.4
376,View_001,68,536.8,261.1,40.6,103.1
376,View_001,64,516.7,167.5,27.5,69.6
377,View_001,22,642.9,207.2,39.2,99.1
377,View_001,81,292.9,173.7,34.9,74.5
377,View_001,68,541.9,263.2,40.4,103.6
377,View_001,64,519.7,166.5,27.6,69.5
378,View_001,22,648.0,208.5,39.3,99.4
378,View_001,81,287.3,173.8,34.9,74.9
378,View_001,68,548.1,264.2,39.5,103.6
378,View_001,64,524.7,165.1,27.5,69.0
379,View_001,22,651.0,209.5,39.3,98.4
379,View_001,81,282.4,173.9,35.3,76.9
379,View_001,68,554.1,265.0,38.6,103.0
379,View_001,64,529.6,163.9,27.4,68.2
380,View_001,22,656.0,211.7,38.6,96.8
380,View_001,81,277.4,175.4,35.5,77.7
380,View_001,68,564.7,267.4,39.1,101.4
380,View_001,64,536.4,163.0,27.6,68.3
381,View_001,22,663.7,211.6,38.0,97.0
381,View_001,81,274.6,176.3,34.9,77.6
381,View_001,68,568.4,268.8,40.8,102.7
381,View_001,64,540.1,161.8,27.3,67.4
382,View_001,22,671.3,212.6,36.6,96.2
382,View_001,81,270.1,176.8,33.2,75.7
382,View_001,68,569.9,269.6,41.9,103.9
382,View_001,64,542.7,159.0,27.6,69.3
383,View_001,22,679.4,212.4,38.2,98.5
383,View_001,81,262.3,178.1,33.9,78.1
383,View_001,68,582.7,270.4,41.9,105.3
383,View_001,64,548.0,157.1,27.6,68.9
384,View_001,22,681.9,208.6,41.2,105.0
384,View_001,81,259.3,179.7,33.5,77.7
384,View_001,68,591.5,272.3,42.5,107.5
384,View_001,64,552.1,158.0,26.9,67.3
385,View_001,22,683.8,211.2,41.2,104.2
385,View_001,81,257.3,181.1,32.6,77.2
385,View_001,68,597.2,274.6,42.6,108.1
385,View_001,64,554.8,155.7,27.3,68.4
386,View_001,22,697.6,213.7,40.4,101.6
386,View_001,81,254.1,181.9,33.2,78.1
386,View_001,68,603.2,277.4,42.6,108.3
386,View_001,64,560.9,154.7,26.6,66.3
387,View_001,22,704.5,215.6,40.8,102.8
387,View_001,81,252.0,183.9,33.7,77.1
387,View_001,68,612.1,278.7,42.3,108.6
387,View_001,64,564.5,154.3,26.3,65.3
388,View_001,22,709.4,218.7,40.7,103.2
388,View_001,81,250.2,186.0,35.2,78.5
388,View_001,68,618.5,279.8,41.6,107.4
388,View_001,64,567.0,154.2,26.3,65.2
389,View_001,22,713.3,221.6,40.6,102.8
389,View_001,81,250.6,187.1,35.5,78.6
389,View_001,68,626.6,282.4,42.7,107.2
389,View_001,64,569.7,152.3,26.3,65.6
390,View_001,22,718.9,223.8,39.6,100.2
390,View_001,81,251.6,187.9,35.6,79.2
390,View_001,68,630.0,283.8,44.5,108.2
390,View_001,64,571.9,150.5,25.9,65.0
391,View_001,22,726.7,224.4,38.8,101.2
391,View_001,81,252.2,188.6,36.1,81.1
391,View_001,68,635.6,285.1,45.4,107.1
391,View_001,64,574.1,149.6,25.8,64.5
392,View_001,22,734.1,225.6,33.9,101.7
392,View_001,81,253.6,190.8,36.2,82.2
392,View_001,68,646.4,286.3,45.3,108.9
392,View_001,64,577.6,147.7,25.9,64.5
393,View_001,22,737.1,226.9,30.9,99.3
393,View_001,81,254.1,192.2,36.3,83.5
393,View_001,68,652.4,287.8,45.4,111.7
393,View_001,64,580.7,146.7,25.8,64.0
394,View_001,22,738.4,229.1,29.6,97.2
394,View_001,81,255.2,193.2,35.7,83.6
394,View_001,68,657.8,289.5,45.5,112.4
394,View_001,64,583.7,146.2,25.8,63.2
395,View_001,81,258.1,195.4,34.9,82.7
395,View_001,68,665.4,292.9,45.8,112.1
395,View_001,64,586.7,145.0,25.9,62.7
396,View_001,81,260.9,196.7,34.6,82.6
396,View_001,68,674.7,294.7,44.9,110.9
396,View_001,64,587.7,143.7,26.7,64.2
397,View_001,81,263.1,197.6,34.2,82.8
397,View_001,68,683.4,295.6,44.8,110.9
397,View_001,64,588.5,142.6,26.5,63.7
398,View_001,81,266.0,199.2,33.6,81.9
398,View_001,68,688.4,296.8,44.7,110.2
398,View_001,64,589.4,141.2,26.1,62.6
399,View_001,81,268.5,200.3,32.6,80.3
399,View_001,68,692.0,297.8,45.4,109.7
399,View_001,64,590.3,140.0,26.3,62.9
400,View_001,81,270.4,201.8,32.8,81.8
400,View_001,68,694.7,299.7,46.8,110.2
400,View_001,64,591.1,138.9,26.6,63.3
401,View_001,81,272.7,203.3,32.3,81.3
401,View_001,68,697.5,300.1,48.5,111.3
401,View_001,64,592.0,137.7,26.8,63.5
402,View_001,81,275.0,206.1,31.1,78.9
402,View_001,68,703.2,300.8,49.4,111.2
402,View_001,64,592.3,136.2,26.8,63.4
403,View_001,81,277.3,206.4,31.3,80.2
403,View_001,68,710.6,301.7,48.7,111.1
403,View_001,64,591.9,134.7,26.8,63.9
404,View_001,81,287.6,207.2,32.0,83.3
405,View_001,81,291.9,206.4,32.0,85.3
405,View_001,88,571.4,136.5,31.0,62.8
406,View_001,81,294.0,205.8,31.9,86.8
406,View_001,88,571.7,136.5,31.2,63.2
407,View_001,81,294.9,205.9,31.1,86.7
407,View_001,88,571.4,136.5,31.3,63.4
408,View_001,81,295.0,205.2,30.6,87.4
408,View_001,88,571.6,137.8,30.7,62.0
409,View_001,81,295.1,205.2,29.8,87.4
409,View_001,88,571.4,138.4,30.4,61.6
410,View_001,81,295.1,204.7,29.3,88.0
410,View_001,88,572.0,139.4,29.7,60.6
411,View_001,81,295.5,204.8,28.6,87.6
411,View_001,88,571.7,139.9,29.3,60.3
412,View_001,81,296.0,204.8,28.0,87.4
412,View_001,88,571.4,140.5,29.0,60.1
413,View_001,81,296.4,205.0,27.7,87.1
413,View_001,88,570.9,141.5,28.6,59.4
414,View_001,81,296.3,205.2,27.5,86.7
414,View_001,88,566.3,141.3,29.4,61.9
415,View_001,81,295.6,205.7,27.3,85.9
415,View_001,88,562.7,141.2,29.6,62.8
416,View_001,81,295.0,206.4,27.4,85.0
416,View_001,88,560.0,141.7,29.4,63.3
417,View_001,81,294.0,206.8,27.8,84.6
417,View_001,88,557.9,143.3,28.9,63.3
418,View_001,81,292.8,206.3,28.4,84.9
418,View_001,88,556.0,143.5,28.6,63.5
419,View_001,81,292.1,205.6,29.1,85.6
419,View_001,88,553.1,144.3,27.9,63.1
420,View_001,81,293.3,205.5,29.4,85.4
420,View_001,88,550.5,144.6,27.5,63.4
421,View_001,81,294.4,205.5,29.3,85.3
421,View_001,88,547.3,145.5,27.6,63.9
421,View_001,89,747.8,283.5,16.4,102.4
422,View_001,81,294.7,205.2,29.3,85.9
422,View_001,88,544.0,146.7,27.6,63.9
422,View_001,89,745.4,283.7,17.3,106.4
423,View_001,81,295.3,204.7,29.0,86.5
423,View_001,88,539.8,148.0,27.6,64.2
423,View_001,89,738.5,280.5,17.6,103.7
424,View_001,81,295.5,202.9,29.3,88.8
424,View_001,88,536.3,148.9,27.5,64.1
424,View_001,89,730.0,278.8,18.3,102.4
425,View_001,81,295.5,201.6,29.1,90.3
425,View_001,88,533.1,149.2,28.1,65.2
425,View_001,89,723.3,278.3,19.5,101.6
426,View_001,81,295.2,202.5,28.0,89.1
426,View_001,88,530.2,150.3,28.7,66.2
426,View_001,89,719.8,277.6,21.0,100.6
427,View_001,81,295.5,204.0,26.9,87.4
427,View_001,88,528.3,151.9,28.6,65.7
427,View_001,89,711.1,275.5,22.7,101.2
428,View_001,81,296.7,204.3,26.7,87.4
428,View_001,88,527.1,152.4,28.9,66.4
428,View_001,89,703.3,273.7,24.0,101.3
429,View_001,81,296.8,206.9,26.1,84.5
429,View_001,88,524.4,153.8,28.7,66.2
429,View_001,89,694.8,272.9,24.9,101.3
430,View_001,81,296.0,207.3,26.1,84.0
430,View_001,88,522.3,155.9,28.6,65.9
430,View_001,89,689.6,271.9,25.7,101.4
431,View_001,81,295.5,207.0,26.1,84.3
431,View_001,88,519.6,157.8,28.8,66.3
431,View_001,89,685.8,270.5,26.1,101.4
432,View_001,81,294.9,206.7,26.1,84.8
432,View_001,88,515.3,158.2,29.3,68.0
432,View_001,89,676.4,268.5,26.1,99.3
433,View_001,81,295.2,206.0,26.2,85.3
433,View_001,88,512.8,158.6,29.4,68.5
433,View_001,89,665.7,267.0,27.6,99.5
434,View_001,81,295.8,205.4,26.3,86.1
434,View_001,88,510.9,160.9,29.1,68.6
434,View_001,89,659.6,266.5,29.0,98.5
435,View_001,81,296.2,205.1,26.1,85.9
435,View_001,88,509.2,162.1,28.6,68.2
435,View_001,89,655.5,265.4,29.9,98.2
436,View_001,81,296.7,203.6,26.1,87.4
436,View_001,88,506.3,163.1,29.1,70.3
436,View_001,89,646.0,262.4,30.2,99.3
437,View_001,81,296.4,202.8,25.9,88.1
437,View_001,88,504.4,164.9,28.1,68.3
437,View_001,89,638.7,261.3,30.5,99.3
438,View_001,81,297.1,202.1,26.0,89.6
438,View_001,88,501.5,166.0,28.6,69.2
438,View_001,89,631.6,260.3,31.0,98.9
439,View_001,81,296.8,202.0,25.6,89.3
439,View_001,88,499.4,167.6,28.7,69.3
439,View_001,89,626.6,259.5,31.3,98.8
440,View_001,81,297.4,201.5,25.7,90.4
440,View_001,88,495.3,168.8,29.0,70.5
440,View_001,89,617.3,256.9,31.1,97.8
441,View_001,81,297.7,201.7,25.5,90.3
441,View_001,88,493.0,170.2,28.7,69.9
441,View_001,89,608.8,255.2,31.6,97.5
442,View_001,81,297.9,201.7,25.4,90.4
442,View_001,88,491.0,171.9,29.1,71.2
442,View_001,89,601.1,254.8,32.6,96.9
443,View_001,81,297.9,201.4,25.1,89.8
443,View_001,88,489.3,174.5,29.0,71.3
443,View_001,89,594.7,253.2,32.9,95.8
444,View_001,81,298.4,201.8,24.7,87.9
444,View_001,88,488.6,175.4,28.9,71.0
444,View_001,89,587.3,250.7,33.1,95.7
445,View_001,81,299.5,201.7,24.8,86.9
445,View_001,88,488.1,176.1,29.0,71.2
445,View_001,89,582.4,249.9,33.3,96.0
446,View_001,81,302.1,202.4,25.0,85.7
446,View_001,88,487.2,176.9,29.6,73.1
446,View_001,89,578.1,248.9,33.4,96.2
447,View_001,81,303.9,203.7,25.0,83.9
447,View_001,88,486.1,177.7,30.5,75.8
447,View_001,89,575.0,248.8,32.9,94.7
448,View_001,81,305.7,205.0,25.0,82.4
448,View_001,88,484.7,178.4,30.7,76.8
448,View_001,89,571.1,247.2,33.1,95.3
449,View_001,81,308.2,206.0,24.8,81.5
449,View_001,88,484.4,180.4,30.2,75.8
449,View_001,89,565.0,244.0,32.8,94.5
450,View_001,81,310.4,206.6,25.1,82.2
450,View_001,88,484.7,183.2,29.8,75.1
450,View_001,89,559.5,242.5,32.9,94.2
451,View_001,81,313.9,207.8,25.3,81.2
451,View_001,88,485.7,184.4,30.0,75.9
451,View_001,89,554.8,241.7,33.3,93.9
452,View_001,81,317.0,207.6,26.5,82.3
452,View_001,88,487.1,186.7,30.2,76.4
452,View_001,89,551.9,241.0,33.4,93.0
453,View_001,81,320.7,207.6,26.8,82.4
453,View_001,88,488.9,188.2,30.7,77.7
453,View_001,89,544.9,237.7,33.4,92.9
454,View_001,81,323.4,208.1,27.3,82.9
454,View_001,88,490.4,190.7,30.7,77.8
454,View_001,89,540.4,236.2,33.4,93.2
455,View_001,81,326.2,209.8,27.8,83.5
455,View_001,88,492.1,193.8,30.6,77.9
455,View_001,89,536.7,235.9,33.1,92.3
456,View_001,81,331.6,210.9,28.7,85.3
456,View_001,88,494.3,195.6,30.5,78.1
456,View_001,89,530.6,234.2,32.7,91.5
457,View_001,81,335.2,210.9,28.5,84.1
457,View_001,88,496.5,197.2,30.2,77.2
457,View_001,89,526.3,232.3,31.7,88.9
458,View_001,81,339.1,210.4,29.1,85.6
458,View_001,88,498.8,199.8,29.7,75.5
458,View_001,89,521.5,230.1,32.1,90.5
459,View_001,81,342.7,210.6,29.0,85.8
459,View_001,88,501.8,201.4,29.0,73.6
459,View_001,89,516.6,230.6,32.0,89.5
460,View_001,81,350.8,212.0,30.2,86.4
460,View_001,89,511.8,228.5,32.6,89.8
461,View_001,81,354.2,212.4,30.8,87.0
461,View_001,89,504.9,215.6,36.2,100.4
462,View_001,81,362.8,212.8,31.5,87.0
462,View_001,89,499.0,221.2,33.3,93.1
462,View_001,92,739.0,320.1,28.1,130.8
462,View_001,88,514.8,210.2,30.6,78.4
463,View_001,81,368.4,214.2,32.9,88.4
463,View_001,89,494.7,222.5,32.4,90.9
463,View_001,92,737.2,316.1,27.9,129.4
463,View_001,88,517.5,212.0,30.5,78.9
464,View_001,81,372.9,215.6,34.3,89.9
464,View_001,89,491.3,221.9,31.9,90.0
464,View_001,92,729.5,312.2,28.4,130.1
464,View_001,88,518.5,212.8,30.8,79.7
465,View_001,81,379.4,216.0,34.2,90.6
465,View_001,89,483.5,219.9,30.9,88.5
465,View_001,92,715.5,310.4,29.3,130.0
465,View_001,88,522.2,215.7,31.5,81.4
466,View_001,81,383.8,216.5,33.3,90.0
466,View_001,89,478.6,218.7,30.5,87.9
466,View_001,92,709.2,307.9,30.2,130.0
466,View_001,88,525.1,217.9,32.1,83.0
467,View_001,81,388.3,217.5,32.8,90.3
467,View_001,89,472.8,218.4,31.0,87.3
467,View_001,92,703.3,304.8,30.5,127.3
467,View_001,88,528.0,218.2,32.4,83.5
468,View_001,81,395.0,222.5,32.0,87.4
468,View_001,89,467.4,216.9,31.3,86.7
468,View_001,92,690.8,299.8,31.1,126.2
468,View_001,88,532.9,221.0,32.8,84.8
469,View_001,81,401.4,231.6,29.2,79.2
469,View_001,89,460.8,215.7,31.0,86.0
469,View_001,92,682.1,297.0,32.2,127.3
469,View_001,88,536.2,224.5,32.9,85.3
470,View_001,81,408.9,237.3,28.5,74.2
470,View_001,89,455.6,214.9,30.9,86.7
470,View_001,92,676.0,295.7,32.8,126.8
470,View_001,88,538.8,226.6,33.2,86.4
471,View_001,81,414.4,240.8,29.5,72.9
471,View_001,89,452.0,213.9,30.3,86.3
471,View_001,92,671.5,293.1,33.5,127.5
471,View_001,88,541.3,227.1,33.6,87.7
472,View_001,89,445.5,212.7,30.3,85.9
472,View_001,92,663.0,288.8,32.8,124.7
472,View_001,88,546.0,229.5,33.9,88.4
473,View_001,89,441.0,210.5,29.7,85.4
473,View_001,92,652.6,286.7,33.3,122.7
473,View_001,88,549.8,232.7,33.6,87.8
474,View_001,89,438.5,211.0,30.0,89.5
474,View_001,92,643.7,285.2,34.5,122.4
474,View_001,88,553.3,234.4,33.9,88.5
474,View_001,81,428.2,231.9,34.1,86.9
475,View_001,92,639.7,282.4,35.9,123.3
475,View_001,88,556.9,235.6,33.7,87.7
475,View_001,81,431.1,226.1,36.4,95.2
476,View_001,92,636.8,280.3,35.9,121.1
476,View_001,88,560.3,237.5,34.2,89.0
476,View_001,81,436.7,228.4,37.4,95.9
477,View_001,92,625.6,276.3,36.5,120.1
477,View_001,88,565.2,241.4,34.4,89.5
477,View_001,81,443.0,229.6,37.8,97.5
478,View_001,92,618.3,273.6,37.3,120.5
478,View_001,88,568.6,243.2,34.8,91.0
478,View_001,81,449.4,229.8,38.0,98.5
479,View_001,92,613.3,272.0,37.9,121.1
479,View_001,88,571.4,244.5,35.1,92.1
479,View_001,81,455.9,231.6,39.1,99.7
480,View_001,92,607.1,268.3,37.3,119.5
480,View_001,88,577.1,248.0,34.3,90.2
480,View_001,81,464.5,235.9,39.8,99.6
480,View_001,89,406.2,219.4,23.4,67.3
481,View_001,92,603.3,265.4,36.5,116.9
481,View_001,88,581.4,250.3,34.0,89.0
481,View_001,81,469.3,237.9,40.6,100.6
481,View_001,89,402.6,215.2,25.3,70.9
482,View_001,92,599.9,263.8,36.3,116.3
482,View_001,88,584.2,250.9,33.4,87.9
482,View_001,81,472.7,238.8,40.2,100.7
482,View_001,89,396.9,208.6,26.5,74.5
483,View_001,92,591.5,255.9,38.6,123.6
483,View_001,81,478.4,240.8,39.4,100.2
483,View_001,89,389.2,203.0,27.6,78.1
484,View_001,92,588.2,254.9,38.8,123.3
484,View_001,81,484.1,243.2,39.5,100.4
484,View_001,89,383.9,200.9,28.8,79.3
485,View_001,92,584.1,256.9,37.8,118.8
485,View_001,81,487.2,244.8,39.4,101.1
485,View_001,89,381.9,200.5,29.5,78.7
486,View_001,92,580.1,256.9,36.8,113.3
486,View_001,81,491.1,245.6,39.5,102.8
486,View_001,89,378.2,199.5,30.4,79.5
486,View_001,88,604.8,259.3,34.0,92.4
487,View_001,92,574.6,255.0,37.3,114.2
487,View_001,81,499.3,248.4,40.5,103.4
487,View_001,89,370.8,197.1,29.9,79.5
487,View_001,88,608.3,260.3,34.4,94.7
488,View_001,92,572.0,254.3,37.2,113.4
488,View_001,81,504.9,251.5,41.4,104.0
488,View_001,89,366.3,195.7,29.8,80.3
488,View_001,88,609.3,261.5,35.4,97.6
489,View_001,92,569.9,252.3,36.3,110.7
489,View_001,81,510.8,253.9,41.7,105.6
489,View_001,89,361.8,195.1,29.5,79.8
489,View_001,88,612.4,262.7,35.6,98.1
490,View_001,92,568.2,250.4,36.2,110.8
490,View_001,81,514.3,255.7,40.7,105.0
490,View_001,89,357.6,193.8,29.2,79.4
490,View_001,88,614.8,264.2,35.1,96.7
491,View_001,92,567.2,248.4,36.1,110.4
491,View_001,81,517.3,258.1,39.5,103.8
491,View_001,89,352.8,191.8,28.8,79.0
491,View_001,88,616.6,265.3,34.7,95.5
492,View_001,92,566.1,246.8,36.4,110.9
492,View_001,81,522.5,259.8,40.0,105.5
492,View_001,89,349.0,190.4,28.8,79.4
492,View_001,88,618.1,266.4,34.3,93.9
493,View_001,92,564.8,245.2,36.7,111.9
493,View_001,81,528.0,262.5,40.0,106.1
493,View_001,89,343.6,189.8,29.7,79.8
493,View_001,88,617.7,267.8,34.6,94.4
494,View_001,92,563.5,244.0,36.6,112.5
494,View_001,81,533.0,264.7,39.2,104.5
494,View_001,89,340.9,189.7,30.2,79.3
494,View_001,88,616.5,268.7,34.6,94.3
495,View_001,92,562.6,242.9,35.9,112.3
495,View_001,81,536.3,267.2,38.8,104.3
495,View_001,89,337.1,190.1,30.0,77.7
495,View_001,88,614.6,269.1,34.9,94.6
496,View_001,92,561.5,241.4,35.0,110.1
496,View_001,81,544.0,273.0,38.9,104.0
496,View_001,89,328.0,189.7,29.6,77.4
496,View_001,88,612.1,269.4,35.9,97.1
497,View_001,81,551.8,273.7,39.9,106.0
497,View_001,89,322.4,189.7,29.6,77.0
497,View_001,88,610.6,270.2,36.5,98.9
498,View_001,81,559.1,277.4,39.8,106.8
498,View_001,89,316.2,189.2,30.3,77.3
498,View_001,88,609.9,272.7,35.5,98.6
499,View_001,81,564.6,279.7,39.7,107.4
499,View_001,89,310.2,188.1,30.2,77.2
499,View_001,88,610.4,273.7,34.8,98.7
500,View_001,81,569.8,281.1,41.3,110.5
500,View_001,89,304.8,187.6,29.9,77.3
500,View_001,88,610.4,274.4,34.3,99.3
500,View_001,92,557.5,239.2,32.6,100.2
501,View_001,81,572.3,282.2,41.9,112.1
501,View_001,89,301.5,187.7,29.4,76.3
501,View_001,88,611.0,274.5,33.5,98.7
501,View_001,92,556.2,238.6,34.7,106.3
502,View_001,81,577.6,284.5,41.3,111.0
502,View_001,89,296.2,187.7,30.3,76.9
502,View_001,88,612.2,274.4,32.7,98.0
502,View_001,92,555.5,236.0,35.4,108.6
502,View_001,97,755.2,258.2,11.6,79.5
503,View_001,81,587.6,287.8,41.4,114.2
503,View_001,89,290.8,186.7,31.5,77.7
503,View_001,88,614.9,273.8,32.2,98.5
503,View_001,92,555.0,232.6,34.9,106.7
503,View_001,97,747.5,244.7,13.4,89.2
504,View_001,81,595.6,293.5,40.4,111.8
504,View_001,89,285.1,186.3,31.8,77.5
504,View_001,88,613.5,273.4,32.3,98.0
504,View_001,92,554.0,230.0,34.9,106.4
504,View_001,97,744.2,239.1,14.6,94.2
504,View_001,98,722.7,446.0,44.1,129.8
505,View_001,81,601.2,295.5,41.0,113.0
505,View_001,89,279.4,185.9,31.1,77.1
505,View_001,92,553.2,228.7,34.8,105.5
505,View_001,97,743.3,235.6,15.7,97.0
505,View_001,98,723.2,452.1,42.2,123.7
506,View_001,81,607.2,281.3,45.1,127.7
506,View_001,89,274.1,186.0,31.1,76.7
506,View_001,92,549.9,227.0,35.2,106.0
506,View_001,97,736.8,233.0,16.7,97.2
506,View_001,98,727.9,452.3,40.1,123.5
507,View_001,81,616.6,294.4,41.6,117.2
507,View_001,89,271.8,186.3,30.8,76.1
507,View_001,92,547.0,225.9,35.4,105.9
507,View_001,97,732.0,232.2,17.8,97.4
507,View_001,88,612.5,273.4,43.0,131.7
508,View_001,81,624.7,301.9,41.4,112.8
508,View_001,89,268.7,185.3,30.9,76.2
508,View_001,92,544.1,224.7,35.2,104.1
508,View_001,97,727.9,230.9,19.0,98.5
